url_length,num_dots,has_hyphen,has_at_symbol,path_length,query_length,num_params,tld_length,uses_https,url_depth,has_ip,domain_length,num_subdomains,contains_suspicious_word,hostname_length,has_port,num_special_chars,is_shortened,fragment_length,double_slash_pos,digit_to_length_ratio,num_unique_chars,has_hex_chars,file_extension_length,num_underscores,asn,reverse_dns_present,organisation,dnsssec,is_netblock_trusted,class
56.0,3.0,0.0,0.0,33.0,0.0,0.0,6.0,1.0,2.0,0.0,15.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0892857142857142,22.0,0.0,4.0,2.0,37963.0,0.0,1.0,1.0,0,0.0
27.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,51852.0,1.0,0.0,1.0,0,1.0
17.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.3529411764705882,10.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,1.0
58.0,3.0,0.0,0.0,38.0,0.0,0.0,3.0,0.0,3.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0517241379310344,23.0,0.0,4.0,0.0,4837,0.0,0.0,0.0,0,0.0
45.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,36.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,6.0,0.044444444,24.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
39.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,31.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,5.0,0.1025641025641025,26.0,0.0,0.0,0.0,16509.0,1.0,1.0,1.0,0,1.0
84.0,2.0,0.0,0.0,63.0,0.0,0.0,3.0,1.0,1.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.1666666666666666,29.0,0.0,0.0,1.0,54113.0,0.0,1.0,1.0,1,0.0
60.0,3.0,0.0,0.0,34.0,0.0,0.0,5.0,1.0,2.0,0.0,18.0,2.0,0.0,18.0,0.0,1.0,0.0,0.0,6.0,0.0333333333333333,28.0,1.0,0.0,0.0,24940.0,1.0,1.0,1.0,0,0.0
45.0,1.0,0.0,0.0,23.0,0.0,0.0,3.0,1.0,3.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
41.0,3.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,2.0,0.0,17.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,0.1219512195121951,22.0,0.0,4.0,1.0,45102.0,0.0,1.0,1.0,0,0.0
31.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,22.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,132203.0,0.0,0.0,1.0,0,1.0
40.0,2.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,2.0,0.0,22.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,5.0,0.125,24.0,0.0,0.0,0.0,16509.0,1.0,0.0,1.0,0,1.0
59.0,2.0,1.0,0.0,9.0,0.0,0.0,3.0,1.0,1.0,0.0,42.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,1.0,16509.0,0.0,1.0,1.0,0,1.0
52.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,44.0,2.0,0.0,44.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,215540.0,1.0,1.0,1.0,0,1.0
36.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,27.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,0.027777778,22.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
84.0,2.0,0.0,0.0,58.0,0.0,0.0,3.0,1.0,3.0,0.0,18.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.2261904761904762,30.0,0.0,0.0,0.0,14618.0,1.0,1.0,1.0,0,0.0
83.0,2.0,0.0,0.0,40.0,0.0,0.0,3.0,1.0,1.0,0.0,35.0,1.0,0.0,35.0,0.0,3.0,0.0,0.0,6.0,0.0481927710843373,35.0,0.0,0.0,1.0,16509.0,0.0,1.0,1.0,0,1.0
39.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,19.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0769230769230769,26.0,0.0,0.0,0.0,54113.0,1.0,1.0,1.0,1,1.0
82.0,3.0,0.0,0.0,47.0,0.0,0.0,3.0,1.0,3.0,0.0,27.0,1.0,0.0,27.0,0.0,0.0,1.0,0.0,6.0,0.073170731707317,28.0,0.0,4.0,0.0,15169.0,1.0,1.0,1.0,1,0.0
39.0,2.0,0.0,0.0,16.0,0.0,0.0,3.0,1.0,1.0,0.0,15.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.3846153846153846,20.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
51.0,2.0,0.0,0.0,19.0,0.0,0.0,3.0,1.0,2.0,0.0,24.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,13335.0,1.0,1.0,1.0,1,0.0
90.0,1.0,0.0,0.0,63.0,0.0,0.0,3.0,1.0,5.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,6.0,0.0888888888888888,27.0,0.0,0.0,0.0,16276.0,1.0,1.0,1.0,1,0.0
263.0,1.0,0.0,0.0,245.0,0.0,0.0,3.0,1.0,4.0,0.0,10.0,0.0,0.0,10.0,0.0,24.0,0.0,0.0,6.0,0.2281368821292775,47.0,1.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
93.0,2.0,1.0,0.0,64.0,0.0,0.0,2.0,1.0,2.0,0.0,21.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,54113.0,0.0,0.0,1.0,1,0.0
46.0,3.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,1.0,0.0,16.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,0.1739130434782608,27.0,0.0,4.0,0.0,62325.0,0.0,1.0,0.0,0,0.0
60.0,3.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,4.0,0.0,19.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.1166666666666666,29.0,0.0,3.0,0.0,13335.0,0.0,0.0,1.0,1,1.0
56.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,48.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
23.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,15.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0434782608695652,17.0,0.0,0.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
49.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,40.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
67.0,3.0,0.0,0.0,32.0,0.0,0.0,3.0,1.0,3.0,0.0,27.0,1.0,0.0,27.0,0.0,0.0,1.0,0.0,6.0,0.0895522388059701,25.0,0.0,4.0,0.0,15169.0,1.0,1.0,1.0,1,0.0
52.0,2.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,36.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,1.0,16509.0,0.0,1.0,1.0,0,1.0
26.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,17.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,132203.0,0.0,1.0,1.0,0,1.0
22.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,8075.0,0.0,0.0,1.0,1,1.0
41.0,2.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,3.0,0.0,26.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,209242.0,0.0,1.0,1.0,0,1.0
80.0,4.0,0.0,0.0,35.0,19.0,2.0,5.0,1.0,5.0,0.0,17.0,2.0,0.0,17.0,0.0,4.0,0.0,0.0,6.0,0.0875,44.0,0.0,19.0,0.0,16509.0,1.0,1.0,1.0,0,0.0
41.0,2.0,1.0,0.0,9.0,0.0,0.0,3.0,1.0,2.0,0.0,24.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.1219512195121951,24.0,0.0,0.0,0.0,16509.0,0.0,1.0,1.0,0,0.0
40.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,31.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,6.0,0.15,23.0,0.0,0.0,0.0,16509.0,1.0,1.0,1.0,0,1.0
26.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,17.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,396982.0,1.0,1.0,1.0,1,1.0
46.0,2.0,0.0,0.0,25.0,0.0,0.0,2.0,1.0,2.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,20545.0,0.0,0.0,1.0,0,0.0
40.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,31.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,6.0,0.125,27.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
35.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,26.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,16509.0,1.0,0.0,1.0,0,1.0
175.0,2.0,0.0,0.0,108.0,43.0,3.0,3.0,1.0,5.0,0.0,15.0,1.0,0.0,15.0,0.0,6.0,0.0,0.0,6.0,0.1085714285714285,61.0,0.0,0.0,1.0,15169.0,1.0,1.0,1.0,1,1.0
89.0,2.0,0.0,0.0,75.0,0.0,0.0,2.0,0.0,3.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.1348314606741573,29.0,0.0,3.0,0.0,40680.0,0.0,0.0,1.0,0,1.0
43.0,2.0,1.0,0.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,23.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,0.0,54113.0,1.0,1.0,1.0,1,1.0
215.0,2.0,1.0,0.0,103.0,45.0,1.0,3.0,1.0,2.0,0.0,58.0,1.0,0.0,58.0,0.0,2.0,0.0,0.0,6.0,0.5069767441860465,34.0,0.0,0.0,1.0,13335.0,0.0,0.0,1.0,1,1.0
39.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,31.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
18.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.1666666666666666,12.0,0.0,0.0,0.0,132813.0,0.0,0.0,1.0,0,1.0
90.0,1.0,0.0,0.0,68.0,0.0,0.0,3.0,1.0,2.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,0.0
47.0,2.0,1.0,0.0,19.0,0.0,0.0,2.0,1.0,2.0,0.0,20.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,1.0
20.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,396982.0,1.0,0.0,1.0,1,1.0
40.0,2.0,0.0,0.0,22.0,0.0,0.0,2.0,1.0,4.0,0.0,10.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,215540.0,1.0,0.0,1.0,0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,16.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.083333333,17.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,1.0
90.0,2.0,0.0,0.0,47.0,14.0,1.0,2.0,1.0,8.0,0.0,20.0,1.0,0.0,20.0,0.0,2.0,0.0,0.0,6.0,0.177777778,34.0,0.0,0.0,1.0,16509.0,1.0,0.0,1.0,1,0.0
54.0,2.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,38.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,1.0,16509.0,0.0,1.0,1.0,0,1.0
36.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
230.0,1.0,0.0,0.0,207.0,0.0,0.0,3.0,0.0,3.0,0.0,16.0,0.0,0.0,16.0,0.0,66.0,0.0,0.0,5.0,0.3,33.0,1.0,0.0,0.0,13335,0.0,1.0,1.0,1,0.0
32.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,24.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,45753.0,0.0,0.0,1.0,0,1.0
35.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,27.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,0.0571428571428571,20.0,0.0,0.0,0.0,150855.0,0.0,0.0,1.0,0,1.0
49.0,1.0,0.0,0.0,16.0,6.0,1.0,3.0,1.0,2.0,0.0,18.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,6.0,0.0204081632653061,21.0,0.0,0.0,0.0,13335.0,1.0,0.0,1.0,1,0.0
32.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,23.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,6.0,0.09375,20.0,0.0,0.0,0.0,16509.0,1.0,0.0,1.0,1,1.0
62.0,3.0,1.0,0.0,11.0,0.0,0.0,3.0,1.0,1.0,0.0,43.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,6.0,0.306451613,33.0,0.0,4.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
30.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,21.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.3,20.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
35.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,1.0,2.0,0.0,14.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,203148.0,1.0,0.0,1.0,0,0.0
35.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,26.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
21.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,132203.0,0.0,1.0,1.0,0,1.0
158.0,3.0,0.0,0.0,114.0,0.0,0.0,6.0,1.0,3.0,0.0,36.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,36351.0,1.0,1.0,1.0,0,0.0
28.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,20.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,1.0
60.0,2.0,0.0,0.0,19.0,0.0,0.0,3.0,1.0,1.0,0.0,33.0,1.0,0.0,33.0,0.0,1.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
50.0,2.0,0.0,0.0,21.0,0.0,0.0,3.0,1.0,2.0,0.0,21.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
28.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,19.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,1.0
90.0,1.0,0.0,0.0,65.0,0.0,0.0,3.0,1.0,5.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0888888888888888,26.0,0.0,0.0,0.0,22612.0,1.0,1.0,1.0,1,0.0
119.0,2.0,0.0,0.0,84.0,0.0,0.0,3.0,1.0,2.0,0.0,27.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,0.142857143,32.0,0.0,0.0,0.0,13335.0,1.0,0.0,1.0,1,0.0
33.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
33.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,25.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,6.0,0.181818182,23.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
36.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,3.0,0.0,16.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,47521.0,1.0,0.0,1.0,0,0.0
72.0,3.0,1.0,0.0,21.0,0.0,0.0,3.0,1.0,1.0,0.0,43.0,1.0,1.0,43.0,0.0,0.0,0.0,0.0,6.0,0.305555556,31.0,0.0,4.0,1.0,13335.0,0.0,1.0,1.0,1,1.0
39.0,3.0,0.0,0.0,12.0,0.0,0.0,3.0,1.0,1.0,0.0,19.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.1025641025641025,19.0,0.0,4.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
54.0,2.0,0.0,0.0,24.0,0.0,0.0,3.0,1.0,3.0,0.0,22.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,63410.0,1.0,0.0,1.0,0,0.0
41.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,32.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,6.0,0.146341463,21.0,0.0,0.0,0.0,16509.0,1.0,1.0,1.0,0,1.0
40.0,3.0,0.0,0.0,15.0,0.0,0.0,3.0,1.0,2.0,0.0,17.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.075,17.0,0.0,4.0,0.0,131965.0,1.0,0.0,1.0,0,0.0
98.0,2.0,0.0,0.0,80.0,0.0,0.0,2.0,1.0,5.0,0.0,10.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0204081632653061,23.0,0.0,0.0,0.0,54113.0,0.0,0.0,1.0,1,0.0
27.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,19.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
43.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,23.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,0.0,54113.0,1.0,1.0,1.0,1,1.0
82.0,3.0,1.0,0.0,15.0,0.0,0.0,3.0,1.0,2.0,0.0,59.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,6.0,0.1463414634146341,28.0,0.0,5.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
64.0,3.0,1.0,0.0,23.0,0.0,0.0,2.0,1.0,2.0,0.0,33.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,0.0,4.0,0.0,54113.0,0.0,1.0,1.0,1,1.0
95.0,3.0,0.0,0.0,14.0,56.0,2.0,3.0,1.0,2.0,0.0,16.0,1.0,0.0,16.0,0.0,4.0,0.0,0.0,6.0,0.1894736842105263,34.0,0.0,3.0,1.0,60955.0,1.0,1.0,1.0,0,0.0
223.0,3.0,0.0,0.0,63.0,138.0,4.0,3.0,1.0,6.0,0.0,13.0,1.0,0.0,13.0,0.0,8.0,0.0,0.0,6.0,0.3497757847533632,45.0,0.0,4.0,0.0,54113.0,0.0,1.0,1.0,1,0.0
69.0,4.0,0.0,0.0,50.0,0.0,0.0,2.0,1.0,2.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,0.2318840579710145,34.0,0.0,29.0,0.0,15817.0,1.0,0.0,1.0,0,0.0
37.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,1.0,0.0,18.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,0.0,0.0,54113.0,1.0,1.0,1.0,1,1.0
43.0,2.0,1.0,0.0,15.0,0.0,0.0,2.0,1.0,2.0,0.0,20.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0930232558139534,25.0,0.0,0.0,0.0,54113.0,1.0,1.0,1.0,1,1.0
139.0,2.0,0.0,0.0,113.0,0.0,0.0,3.0,1.0,2.0,0.0,18.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0431654676258992,31.0,0.0,0.0,0.0,51167.0,1.0,1.0,1.0,0,0.0
47.0,3.0,0.0,0.0,17.0,0.0,0.0,3.0,1.0,1.0,0.0,22.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0212765957446808,18.0,0.0,4.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
77.0,3.0,1.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,58.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,5.0,0.0129870129870129,26.0,0.0,4.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
37.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,1.0
44.0,2.0,1.0,0.0,1.0,19.0,1.0,5.0,1.0,1.0,0.0,15.0,1.0,0.0,15.0,0.0,2.0,0.0,0.0,6.0,0.1136363636363636,25.0,0.0,0.0,1.0,13335.0,0.0,1.0,1.0,1,0.0
35.0,2.0,1.0,0.0,17.0,0.0,0.0,3.0,0.0,2.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.3428571428571428,20.0,0.0,4.0,0.0,62325.0,0.0,0.0,0.0,0,0.0
47.0,2.0,1.0,0.0,17.0,0.0,0.0,3.0,1.0,2.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,0.0,3.0,0.0,399979.0,0.0,0.0,1.0,0,1.0
39.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,19.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.1282051282051282,25.0,0.0,0.0,0.0,54113.0,1.0,1.0,1.0,1,1.0
31.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,23.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
66.0,1.0,0.0,0.0,38.0,0.0,0.0,3.0,1.0,2.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,63760.0,0.0,1.0,1.0,0,0.0
77.0,6.0,1.0,0.0,16.0,0.0,0.0,3.0,1.0,2.0,0.0,53.0,5.0,0.0,53.0,0.0,0.0,1.0,0.0,6.0,0.1298701298701298,30.0,0.0,0.0,0.0,396982.0,1.0,1.0,1.0,1,1.0
86.0,2.0,0.0,0.0,59.0,0.0,0.0,3.0,1.0,4.0,0.0,19.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.069767442,32.0,0.0,0.0,0.0,7332.0,0.0,1.0,1.0,0,0.0
48.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,39.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,16509.0,1.0,0.0,1.0,0,1.0
47.0,2.0,0.0,0.0,23.0,0.0,0.0,3.0,1.0,3.0,0.0,16.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,15169.0,1.0,1.0,1.0,1,1.0
44.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,35.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
40.0,3.0,1.0,0.0,12.0,0.0,0.0,3.0,1.0,1.0,0.0,20.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.125,18.0,0.0,4.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
60.0,1.0,0.0,0.0,39.0,0.0,0.0,3.0,1.0,2.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0166666666666666,27.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
91.0,2.0,0.0,0.0,63.0,0.0,0.0,2.0,1.0,1.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0439560439560439,26.0,0.0,4.0,0.0,13335.0,0.0,0.0,1.0,1,0.0
67.0,2.0,1.0,0.0,41.0,0.0,0.0,3.0,1.0,4.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,0.0,4.0,0.0,19871.0,1.0,0.0,1.0,0,1.0
44.0,1.0,0.0,0.0,23.0,0.0,0.0,2.0,1.0,2.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0454545454545454,22.0,0.0,0.0,0.0,3302.0,1.0,1.0,1.0,0,0.0
